"GeneID","geneSymbol","chr","strand","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","IJC_SAMPLE_1","SJC_SAMPLE_1","IJC_SAMPLE_2","SJC_SAMPLE_2","IncFormLen","SkipFormLen","PValue","FDR","IncLevel1","IncLevel2","IncLevelDifference"
"ENSG00000135119","RNFT2","12","+",116849313,116849484,116836180,116836282,116852649,116853631,"5,13,14","2,7,5","38,9,43","6,0,0",320,149,0.000631987,0.046843347,"0.538,0.464,0.566","0.747,1.0,1.0",-0.393
"ENSG00000071054","MAP4K4","2","+",101860824,101860986,101859642,101859864,101864929,101865036,"310,250,281","338,345,282","353,484,404","0,204,172",311,149,4.6e-06,0.000734124,"0.305,0.258,0.323","1.0,0.532,0.529",-0.392
"ENSG00000090989","EXOC1","4","+",55888887,55888932,55882726,55883928,55890222,55890386,"72,52,25","264,213,200","190,236,193","146,132,140",194,149,0,0,"0.173,0.158,0.088","0.5,0.579,0.514",-0.391
"ENSG00000138674","SEC31A","4","-",82842184,82842481,82828999,82829058,82844385,82844509,"163,414,881,147","598,633,679","141,916,531,592","103,144,111",446,149,0,0,"0.477,0.44,0.361","0.822,0.793,0.827",-0.388
"ENSG00000164209","SLC25A46","5","+",110755995,110756121,110755119,110755521,110761203,110762213,"8,12,10","3,6,2","3,6,9","0,0,0",275,149,1.38e-05,0.001915322,"0.591,0.52,0.73","1.0,1.0,1.0",-0.386
"ENSG00000090006","LTBP4","19","+",40616888,40617020,40614191,40614446,40619346,40619382,"38,73,121","12,37,26","59,110,151","0,0,0",281,149,0,0,"0.627,0.511,0.712","1.0,1.0,1.0",-0.383
"ENSG00000106723","SPIN1","9","+",88415606,88415699,88388430,88388538,88418849,88418951,"0,0,0","5,3,5","2,9,4","4,3,7",242,149,0.00014514,0.014034797,"0.0,0.0,0.0","0.235,0.649,0.26",-0.381
"ENSG00000172062","SMN1","5","+",70942357,70942558,70941388,70941508,70942717,70942870,"103,80,70","0,44,43","1599,3662,35","0,29,0",350,149,0.000635135,0.046910761,"1.0,0.436,0.409","1.0,0.982,1.0",-0.379
"ENSG00000110076","NRXN2","11","-",64626462,64626552,64622752,64623078,64630401,64630573,"63,25,20","38,35,35","121,103,159","15,31,41",239,149,1.87e-06,0.000320726,"0.508,0.308,0.263","0.834,0.674,0.707",-0.379
"ENSG00000233491","AC008163.1","7","-",81625151,81625226,81607475,81607643,81690264,81690414,"0,0,1","1,6,0","9,20,14","5,4,2",224,149,0.000103285,0.010486096,"0.0,0.0,1.0","0.545,0.769,0.823",-0.379
"ENSG00000112851","ERBIN","5","+",66068876,66069020,66053405,66054951,66072168,66072291,"1,5,2","24,23,18","8,21,10","13,7,6",293,149,7.91e-06,0.001170083,"0.021,0.1,0.053","0.238,0.604,0.459",-0.376
"ENSG00000234857","HNRNPUL2-BSCL2","11","-",62692375,62692473,62691074,62691141,62694567,62694711,"29,24,57","14,25,20","72,93,82","0,0,23",247,149,4.02e-06,0.000653495,"0.555,0.367,0.632","1.0,1.0,0.683",-0.376
"ENSG00000138674","SEC31A","4","-",82842139,82842481,82828999,82829058,82844385,82844460,"196,718,861,447","598,633,679","175,820,341,923","103,144,111",491,149,0,0,"0.5,0.475,0.393","0.838,0.811,0.84",-0.374
"ENSG00000233491","AC008163.1","7","-",81588852,81588975,81584294,81584440,81594520,81594656,"0,2,2","1,2,1","0,1,5","1,0,0",272,149,0.000531752,0.040856404,"0.0,0.354,0.523","0.0,1.0,1.0",-0.374
"ENSG00000213753","CENPBD1P1","19","+",58589065,58589118,58586284,58586356,58589207,58589494,"14,10,2","12,1,3","2,7,10","0,0,2",202,149,0.000235546,0.020855593,"0.463,0.881,0.33","1.0,1.0,0.787",-0.371
"ENSG00000105993","DNAJB6","7","+",157409794,157415529,157385540,157385611,157416015,157417433,"150,413,991,050","47,27,27","9,041,173,879","0,18,0",5884,149,2.98e-05,0.00365675,"0.448,0.567,0.496","1.0,0.623,1.0",-0.371
"ENSG00000139793","MBNL2","13","+",97356795,97356849,97347040,97347067,97357481,97357635,"9,4,0","69,77,45","65,112,56","57,119,69",203,149,0,0,"0.087,0.037,0.0","0.456,0.409,0.373",-0.371
"ENSG00000196792","STRN3","14","-",30929200,30929311,30918965,30919106,30935162,30935304,"26,29,26","18,18,7","38,95,41","0,6,5",260,149,1.49e-06,0.000262458,"0.453,0.48,0.68","1.0,0.901,0.825",-0.371
"ENSG00000136098","NEK3","13","-",52135728,52135863,52133688,52133815,52136115,52136232,"43,14,16","9,3,12","30,38,23","1,0,0",284,149,1.15e-08,3e-06,"0.715,0.71,0.412","0.94,1.0,1.0",-0.368
"ENSG00000156113","KCNMA1","10","-",77001406,77001580,76995286,76995713,77011966,77012043,"8,11,8","21,33,35","14,27,24","10,12,8",323,149,2.51e-07,5.17e-05,"0.149,0.133,0.095","0.392,0.509,0.581",-0.368
"ENSG00000110455","ACCS","11","+",44073446,44073535,44071255,44071315,44074611,44074681,"18,15,20","2,17,12","22,52,28","0,0,4",238,149,4.63e-05,0.005301243,"0.849,0.356,0.511","1.0,1.0,0.814",-0.366
"ENSG00000135622","SEMA4F","2","+",74657852,74657951,74657564,74657624,74662731,74662825,"73,57,12","35,28,29","85,132,58","13,13,12",248,149,9.19e-05,0.009541909,"0.556,0.55,0.199","0.797,0.859,0.744",-0.365
"ENSG00000073921","PICALM","11","-",85990249,85990399,85983865,85983973,85996825,85996929,"388,302,272","195,198,181","587,616,627","58,98,55",299,149,0,0,"0.498,0.432,0.428","0.835,0.758,0.85",-0.362
"ENSG00000151067","CACNA1C","12","+",2634296,2634380,2633628,2633712,2651639,2651768,"11,2,7","4,8,1","14,3,5","0,1,0",233,149,0.000166738,0.015680634,"0.637,0.138,0.817","1.0,0.657,1.0",-0.355
"ENSG00000205583","STAG3L1","7","+",75365951,75366059,75365563,75365643,75366323,75366438,"26,31,102","5,38,54","120,13,189","20,1,0",257,149,2.43e-05,0.003079724,"0.751,0.321,0.523","0.777,0.883,1.0",-0.355
"ENSG00000269019","HOMER3-AS1","19","+",18946080,18946228,18940321,18940624,18946325,18946831,"11,6,18","3,2,4","13,36,2","0,0,0",297,149,0.000634108,0.046893737,"0.648,0.601,0.693","1.0,1.0,1.0",-0.353
"ENSG00000139116","KIF21A","12","-",39318072,39318201,39311416,39311553,39319905,39320013,"75,40,24","46,25,40","101,111,99","20,25,14",278,149,2.45e-06,0.00041164,"0.466,0.462,0.243","0.73,0.704,0.791",-0.351
"ENSG00000131381","RBSN","3","-",15098118,15098274,15096534,15096710,15099034,15099133,"53,66,39","35,29,0","74,93,59","0,0,0",305,149,0.000169706,0.015890855,"0.425,0.526,1.0","1.0,1.0,1.0",-0.35
"ENSG00000144674","GOLGA4","3","+",37361242,37361305,37355100,37355187,37366079,37366751,"1,321,995,949","797,691,707","149,615,351,345","199,170,143",212,149,0,0,"0.538,0.503,0.485","0.841,0.864,0.869",-0.349
"ENSG00000196498","NCOR2","12","-",124327408,124327633,124326190,124326370,124330844,124330898,"340,395,369","170,154,207","552,881,800","68,86,61",374,149,0,0,"0.443,0.505,0.415","0.764,0.803,0.839",-0.348
"ENSG00000136856","SLC2A8","9","+",127402556,127402753,127399906,127400006,127403659,127403803,"30,30,21","11,22,6","55,98,45","7,5,3",346,149,1.57e-05,0.002129383,"0.54,0.37,0.601","0.772,0.894,0.866",-0.34
"ENSG00000115414","FN1","2","-",215392930,215393203,215391631,215391814,215394527,215394719,"699,289,494,817","318,436,322,264","124,331,979,913,517","137,520,751,066",422,149,0,0,"0.437,0.465,0.429","0.761,0.771,0.817",-0.339
"ENSG00000100731","PCNX1","14","+",70988566,70988699,70976941,70978648,71009633,71009724,"22,24,25","11,18,24","51,72,52","15,17,1",282,149,0.000559197,0.042463706,"0.514,0.413,0.355","0.642,0.691,0.965",-0.339
"ENSG00000077157","PPP1R12B","1","+",202558876,202558893,202496780,202496822,202562777,202562922,"1,0,0","0,1,2","7,0,8","0,1,0",166,149,0.000127419,0.012563891,"1.0,0.0,0.0","1.0,0.0,1.0",-0.333
"ENSG00000242086","MUC20-OT1","3","+",195689338,195689438,195688366,195688797,195696360,195696425,"16,17,11","5,12,5","17,7,11","0,2,0",249,149,2.54e-05,0.003173336,"0.657,0.459,0.568","1.0,0.677,1.0",-0.331
"ENSG00000140157","NIPA2","15","+",22839654,22839790,22838675,22839174,22851638,22851661,"97,142,74","33,38,18","63,65,52","3,0,0",285,149,1.47e-12,6.53e-10,"0.606,0.661,0.682","0.917,1.0,1.0",-0.323
"ENSG00000133961","NUMB","14","-",73279280,73279424,73275209,73277293,73282358,73282505,"220,266,219","779,964,878","335,617,375","225,543,171",293,149,0,0,"0.126,0.123,0.113","0.431,0.366,0.527",-0.321
"ENSG00000128159","TUBGCP6","22","-",50221274,50221874,50219956,50220015,50222027,50222102,"62,224,233","19,19,26","106,379,470","0,13,19",749,149,0.000563912,0.042622831,"0.394,0.701,0.641","1.0,0.853,0.831",-0.316
"ENSG00000012061","ERCC1","19","-",45449172,45449244,45423269,45423381,45478735,45478828,"30,29,8","93,63,48","22,18,15","18,13,9",221,149,1.14e-05,0.0016267,"0.179,0.237,0.101","0.452,0.483,0.529",-0.316
"ENSG00000137693","YAP1","11","+",102209516,102209564,102205892,102206086,102223621,102223752,"31,39,44","12,23,6","22,11,42","0,0,0",197,149,2.8e-10,9.49e-08,"0.661,0.562,0.847","1.0,1.0,1.0",-0.31
"ENSG00000135597","REPS1","6","-",138926400,138926481,138921036,138921124,138929976,138930098,"279,186,157","121,86,83","191,188,154","12,27,7",230,149,2.33e-15,1.42e-12,"0.599,0.584,0.551","0.912,0.819,0.934",-0.31
"ENSG00000161996","WDR90","16","+",651823,652039,651643,651747,652466,652535,"11,32,31","2,7,7","14,23,26","0,1,0",365,149,2.21e-06,0.00037557,"0.692,0.651,0.644","1.0,0.904,1.0",-0.306
"ENSG00000060237","WNK1","12","+",880720,880999,878211,878361,881691,881789,"121,96,16","89,142,57","46,96,85","22,32,21",428,149,4.15e-06,0.000671786,"0.321,0.191,0.089","0.421,0.511,0.585",-0.305
"ENSG00000089775","ZBTB25","14","-",64487113,64487196,64449329,64449638,64490360,64490533,"1,6,0","17,24,8","36,26,30","24,48,39",232,149,4.78e-05,0.00541944,"0.036,0.138,0.0","0.491,0.258,0.331",-0.302
"ENSG00000205643","CDPF1","22","-",46248171,46248284,46247109,46247221,46250255,46250289,"11,20,16","2,5,7","17,39,14","0,2,0",262,149,7.62e-06,0.001137369,"0.758,0.695,0.565","1.0,0.917,1.0",-0.3
"ENSG00000137501","SYTL2","11","-",85714412,85714507,85711112,85711232,85718789,85718843,"43,21,28","10,6,28","220,192,142","15,14,11",244,149,0.00026053,0.02273178,"0.724,0.681,0.379","0.9,0.893,0.887",-0.299
"ENSG00000147044","CASK","X","-",41557031,41557100,41555599,41555635,41559778,41559847,"47,44,35","76,147,43","50,27,44","28,24,11",218,149,0.000516499,0.040110656,"0.297,0.17,0.357","0.55,0.435,0.732",-0.298
"ENSG00000090006","LTBP4","19","+",40617099,40617225,40614175,40614446,40619346,40619376,"38,162,171","12,37,26","98,188,262","0,0,0",275,149,0,0,"0.632,0.703,0.781","1.0,1.0,1.0",-0.295
"ENSG00000024526","DEPDC1","1","-",68482045,68482897,68481439,68481612,68483949,68484090,"279,331,242","215,242,225","194,193,124","42,48,14",1001,149,5.13e-08,1.19e-05,"0.162,0.169,0.138","0.407,0.374,0.569",-0.294
"ENSG00000146350","TBC1D32","6","-",121205074,121205163,121170404,121170527,121223235,121223352,"14,13,15","2,4,8","21,43,27","1,1,0",238,149,1.7e-05,0.002280267,"0.814,0.67,0.54","0.929,0.964,1.0",-0.29
"ENSG00000171466","ZNF562","19","-",9656546,9656653,9641807,9653881,9658008,9658135,"17,18,10","4,5,2","13,12,2","0,0,0",256,149,0.000287532,0.024492171,"0.712,0.677,0.744","1.0,1.0,1.0",-0.289
"ENSG00000094975","SUCO","1","+",172577538,172577559,172575517,172575623,172577763,172577819,"78,74,28","69,87,35","52,106,65","21,49,10",170,149,5e-05,0.005624631,"0.498,0.427,0.412","0.685,0.655,0.851",-0.285
"ENSG00000174939","ASPHD1","16","+",29906078,29906127,29905787,29905959,29919530,29919864,"16,7,11","13,2,6","6,6,5","1,1,0",198,149,0.000179053,0.016504446,"0.481,0.725,0.58","0.819,0.819,1.0",-0.284
"ENSG00000137177","KIF13A","6","-",17771113,17771218,17763692,17764946,17771907,17772059,"33,46,20","191,147,158","76,137,115","95,173,61",254,149,1.56e-08,3.95e-06,"0.092,0.155,0.069","0.319,0.317,0.525",-0.282
"ENSG00000051596","THOC3","5","-",175964950,175965155,175961272,175961434,175967110,175967267,"38,31,43","12,0,13","84,31,45","0,0,0",354,149,0.000162905,0.015386833,"0.571,1.0,0.582","1.0,1.0,1.0",-0.282
"ENSG00000115414","FN1","2","-",215380810,215381080,215379129,215379317,215382211,215382325,"10,262,113,438,495","525,760,204,424","191,862,657,620,394","332,248,212,825",419,149,0,0,"0.41,0.401,0.406","0.673,0.662,0.72",-0.279
"ENSG00000158402","CDC25C","5","-",138329552,138329647,138328483,138328529,138330986,138331180,"59,97,61","19,35,45","33,28,19","3,3,2",244,149,0.000207254,0.018680949,"0.655,0.629,0.453","0.87,0.851,0.853",-0.279
"ENSG00000050426","LETMD1","12","+",51052091,51052207,51048342,51049185,51055986,51056021,"72,55,54","23,25,15","58,28,38","1,6,0",265,149,4.48e-05,0.005181069,"0.638,0.553,0.669","0.97,0.724,1.0",-0.278
"ENSG00000273345","AC104109.4","5","-",134308573,134308727,134308137,134308466,134319357,134319497,"51,63,46","23,8,9","50,47,76","0,0,6",303,149,7.77e-05,0.008265227,"0.522,0.795,0.715","1.0,1.0,0.862",-0.277
"ENSG00000173947","PIFO","1","+",111347673,111347772,111346909,111347049,111350105,111350223,"22,27,24","3,12,4","67,54,45","0,0,0",248,149,3.3e-06,0.000547225,"0.815,0.575,0.783","1.0,1.0,1.0",-0.276
"ENSG00000117114","ADGRL2","1","+",81986900,81987029,81985258,81985355,81987288,81987341,"1,0,0","24,30,29","9,12,26","8,40,28",278,149,1.14e-08,2.98e-06,"0.022,0.0,0.0","0.376,0.139,0.332",-0.275
"ENSG00000172765","TMCC1","3","-",129857249,129857405,129838897,129839060,129880308,129880559,"47,48,30","11,26,0","64,92,64","0,2,0",305,149,0.000215366,0.01935857,"0.676,0.474,1.0","1.0,0.957,1.0",-0.269
"ENSG00000163491","NEK10","3","-",27162460,27162601,27141481,27141582,27162700,27162738,"0,4,0","31,31,5","12,5,17","11,27,12",290,149,4.09e-05,0.004819626,"0.0,0.062,0.0","0.359,0.087,0.421",-0.268
"ENSG00000206149","HERC2P9","15","+",28618218,28618378,28612141,28612173,28629265,28629441,"0,1,0","1,14,6","6,14,2","4,18,6",309,149,3.98e-05,0.004710509,"0.0,0.033,0.0","0.42,0.273,0.138",-0.266
"ENSG00000123552","USP45","6","-",99466671,99466763,99465079,99465136,99468536,99468618,"15,21,37","3,6,7","17,30,21","0,0,0",241,149,1.55e-05,0.002122158,"0.756,0.684,0.766","1.0,1.0,1.0",-0.265
"ENSG00000144136","SLC20A1","2","+",112652888,112652947,112652701,112652798,112658824,112659087,"59,40,42","8,16,19","28,41,44","0,0,5",208,149,5.8e-05,0.006421764,"0.841,0.642,0.613","1.0,1.0,0.863",-0.256
"ENSG00000079156","OSBPL6","2","+",178324176,178324269,178306029,178306286,178328255,178328378,"67,63,40","58,51,37","56,75,54","27,19,12",242,149,0.000454816,0.036214265,"0.416,0.432,0.4","0.561,0.708,0.735",-0.252
"ENSG00000154380","ENAH","1","-",225517195,225517306,225514595,225514900,225519197,225519565,"388,348,323","110,61,73","118,286,230","5,5,0",260,149,0,0,"0.669,0.766,0.717","0.931,0.97,1.0",-0.25
"ENSG00000197712","FAM114A1","4","+",38868397,38868546,38867815,38867834,38878070,38878426,"33,74,25","0,32,5","26,77,33","0,0,0",298,149,0.00066801,0.048627241,"1.0,0.536,0.714","1.0,1.0,1.0",-0.25
"ENSG00000165629","ATP5F1C","10","+",7806973,7807010,7802757,7802854,7807658,7807793,"341,133,433,895","95,112,221,300","541,258,346,409","192,214,146",186,149,0,0,"0.742,0.687,0.706","0.958,0.956,0.972",-0.25
"ENSG00000182504","CEP97","3","+",101728813,101728937,101727382,101727541,101731839,101731953,"14,39,28","7,7,2","15,17,7","0,1,0",273,149,0.000146678,0.014141461,"0.522,0.753,0.884","1.0,0.903,1.0",-0.248
"ENSG00000103415","HMOX2","16","+",4483636,4483754,4476339,4476487,4505483,4505610,"0,0,2","21,42,14","29,24,19","30,55,29",267,149,1.86e-10,6.45e-08,"0.0,0.0,0.074","0.35,0.196,0.268",-0.247
"ENSG00000082126","MPP4","2","-",201656197,201656368,201654836,201654917,201658476,201658518,"78,102,52","27,7,9","247,245,88","5,5,0",320,149,7.54e-06,0.001130348,"0.574,0.872,0.729","0.958,0.958,1.0",-0.247
"ENSG00000154920","EME1","17","+",50378599,50378681,50376065,50376193,50378773,50378895,"24,28,44","12,0,12","3,12,2","0,0,0",231,149,0.000653845,0.047848311,"0.563,1.0,0.703","1.0,1.0,1.0",-0.245
"ENSG00000172965","MIR4435-2HG","2","-",111239801,111239996,111207813,111208661,111248147,111248241,"41,23,8","10,6,0","25,26,15","0,0,0",344,149,0.000331545,0.027829212,"0.64,0.624,1.0","1.0,1.0,1.0",-0.245
"ENSG00000196678","ERI2","16","-",20805714,20805945,20803602,20803670,20806407,20806446,"60,53,72","9,8,6","36,25,25","0,0,0",380,149,2.3e-07,4.78e-05,"0.723,0.722,0.825","1.0,1.0,1.0",-0.243
"ENSG00000197555","SIPA1L1","14","+",71418129,71418196,71413947,71414014,71512742,71512845,"0,1,0","5,11,3","4,8,5","9,13,10",216,149,2.12e-05,0.002743481,"0.0,0.059,0.0","0.235,0.298,0.256",-0.243
"ENSG00000005810","MYCBP2","13","-",77118339,77118519,77098067,77099013,77121372,77121495,"9,10,4","56,62,49","40,54,44","48,51,47",329,149,1.96e-11,7.67e-09,"0.068,0.068,0.036","0.274,0.324,0.298",-0.241
"ENSG00000143469","SYT14","1","+",210094321,210094593,210021038,210021254,210100011,210100190,"29,17,10","11,1,1","9,15,5","0,1,0",421,149,0.000188955,0.017270777,"0.483,0.857,0.78","1.0,0.841,1.0",-0.24
"ENSG00000163138","PACRGL","4","+",20709682,20709773,20704659,20704814,20712787,20712831,"53,74,29","9,3,14","50,81,52","0,0,0",240,149,0.000264845,0.022937144,"0.785,0.939,0.563","1.0,1.0,1.0",-0.238
"ENSG00000213047","DENND1B","1","-",197647054,197647114,197645689,197645743,197652234,197652315,"2,0,0","11,13,8","3,7,10","11,15,10",209,149,7.47e-05,0.008005158,"0.115,0.0,0.0","0.163,0.25,0.416",-0.238
"ENSG00000084636","COL16A1","1","-",31679803,31679851,31679631,31679685,31680041,31680101,"101,158,119","159,146,155","361,574,539","209,249,226",197,149,6.21e-08,1.42e-05,"0.325,0.45,0.367","0.566,0.636,0.643",-0.234
"ENSG00000144040","SFXN5","2","-",72961130,72961248,72942035,72945099,72988257,72988348,"50,50,20","10,15,3","18,25,21","0,2,0",267,149,1.98e-05,0.002581448,"0.736,0.65,0.788","1.0,0.875,1.0",-0.234
"ENSG00000163625","WDFY3","4","-",84808333,84808417,84803289,84803467,84809886,84810344,"1,0,0","6,9,18","5,15,15","17,20,22",233,149,7.12e-07,0.000136303,"0.096,0.0,0.0","0.158,0.324,0.304",-0.23
"ENSG00000116830","TTF2","1","+",117097350,117097433,117096148,117096299,117098205,117098238,"62,55,48","12,22,13","46,47,36","0,7,1",232,149,0.000448953,0.035937221,"0.768,0.616,0.703","1.0,0.812,0.959",-0.228
"ENSG00000071054","MAP4K4","2","+",101868028,101868037,101867211,101867309,101869621,101869797,"259,280,225","633,661,457","387,431,366","385,418,255",158,149,3.02e-11,1.14e-08,"0.278,0.285,0.317","0.487,0.493,0.575",-0.225
"ENSG00000163939","PBRM1","3","-",52554723,52554879,52550746,52550817,52558248,52558413,"31,53,35","3,5,12","41,91,60","0,0,2",305,149,2.69e-05,0.003342758,"0.835,0.838,0.588","1.0,1.0,0.936",-0.225
"ENSG00000166169","POLL","10","-",101585315,101585478,101580247,101580416,101587245,101587382,"2,6,1","33,37,14","8,13,11","14,25,8",312,149,0.000573093,0.043035827,"0.028,0.072,0.033","0.214,0.199,0.396",-0.225
"ENSG00000215908","CROCCP2","1","-",16633094,16633346,16632274,16632371,16635026,16635168,"48,37,43","2,10,4","16,95,51","0,0,1",401,149,0.000182586,0.016782946,"0.899,0.579,0.8","1.0,1.0,0.95",-0.224
"ENSG00000117868","ESYT2","7","-",158752780,158752843,158749648,158749723,158759485,158759581,"23,32,19","523,594,412","109,229,186","291,435,323",212,149,0,0,"0.03,0.036,0.031","0.208,0.27,0.288",-0.223
"ENSG00000103248","MTHFSD","16","-",86552032,86552146,86548463,86548577,86554644,86554748,"98,31,61","10,11,7","43,31,16","1,0,0",263,149,7.09e-06,0.001070034,"0.847,0.615,0.832","0.961,1.0,1.0",-0.222
"ENSG00000163393","SLC22A15","1","+",116026892,116027022,116020720,116020885,116031402,116031890,"15,27,16","3,7,9","13,9,4","1,0,1",279,149,0.000468313,0.037126339,"0.728,0.673,0.487","0.874,1.0,0.681",-0.222
"ENSG00000175063","UBE2C","20","+",45815389,45815540,45813436,45813464,45815853,45815913,"88,58,88","8,7,20","7,11,3","0,0,0",300,149,5.06e-09,1.46e-06,"0.845,0.805,0.686","1.0,1.0,1.0",-0.221
"ENSG00000174456","C12orf76","12","-",110044419,110044533,110042280,110042459,110048362,110048565,"5,1,0","23,26,8","14,34,30","47,46,31",263,149,9.34e-05,0.009663306,"0.11,0.021,0.0","0.144,0.295,0.354",-0.221
"ENSG00000172766","NAA16","13","+",41336649,41336756,41331273,41331369,41358303,41358473,"55,55,49","16,11,4","32,63,28","0,2,0",256,149,1.86e-06,0.000320306,"0.667,0.744,0.877","1.0,0.948,1.0",-0.22
"ENSG00000136280","CCM2","7","+",45064462,45064646,45038252,45038426,45069825,45069961,"80,66,45","13,2,10","64,37,21","0,0,0",333,149,2.38e-05,0.003019848,"0.734,0.937,0.668","1.0,1.0,1.0",-0.22
"ENSG00000137501","SYTL2","11","-",85711112,85711232,85709330,85709500,85718789,85719168,"69,56,70","18,14,24","155,140,124","13,8,10",269,149,1.7e-05,0.002280656,"0.68,0.689,0.618","0.868,0.906,0.873",-0.22
"ENSG00000160404","TOR2A","9","-",127734298,127734564,127731524,127733560,127735119,127735292,"67,114,67","12,11,12","39,83,30","0,2,2",415,149,0.000219252,0.019626548,"0.667,0.788,0.667","1.0,0.937,0.843",-0.219
"ENSG00000140157","NIPA2","15","+",22845145,22845267,22839061,22839174,22851638,22851665,"180,192,151","33,38,18","123,110,76","3,0,0",271,149,1.32e-11,5.27e-09,"0.75,0.735,0.822","0.958,1.0,1.0",-0.217
"ENSG00000140416","TPM1","15","+",63061197,63061273,63060868,63060939,63061712,63061788,"9,181,015,825","464,422,377","110,513,841,252","215,160,224",225,149,8.88e-16,5.56e-13,"0.567,0.614,0.592","0.773,0.851,0.787",-0.213
"ENSG00000196792","STRN3","14","-",30929200,30929311,30913523,30913657,30935162,30935304,"45,47,22","70,85,77","66,111,56","67,64,43",260,149,0.000179302,0.016504446,"0.269,0.241,0.141","0.361,0.498,0.427",-0.212
"ENSG00000008710","PKD1","16","-",2092953,2093093,2092479,2092592,2093543,2093738,"55,57,75","15,12,4","92,119,181","1,5,0",289,149,2.2e-05,0.002819592,"0.654,0.71,0.906","0.979,0.925,1.0",-0.211
"ENSG00000136068","FLNB","3","+",58131926,58132019,58130740,58130908,58132807,58132931,"75,67,46","200,173,118","117,199,154","136,161,125",242,149,9.9e-09,2.61e-06,"0.188,0.193,0.194","0.346,0.432,0.431",-0.211
"ENSG00000124356","STAMBP","2","+",73829404,73829510,73828966,73828996,73830844,73831059,"51,56,56","56,57,54","100,104,82","48,48,30",255,149,0.000148039,0.01425157,"0.347,0.365,0.377","0.549,0.559,0.615",-0.211
