"gene_id","M3_1_U87","M3_2_U87","M3_3_U87","LUC_1_U87","LUC_2_U87","LUC_3_U87","M3_U87","LUC_U87","log2FoldChange","pvalue","padj","gene_name","gene_chr","gene_start","gene_end","gene_strand","gene_length","gene_biotype","gene_description","tf_family","M3_1_U87_count","M3_2_U87_count","M3_3_U87_count","LUC_1_U87_count","LUC_2_U87_count","LUC_3_U87_count","M3_1_U87_fpkm","M3_2_U87_fpkm","M3_3_U87_fpkm","LUC_1_U87_fpkm","LUC_2_U87_fpkm","LUC_3_U87_fpkm"
"ENSG00000119915",66.335915363185,66.6784257416437,52.6181686052956,488.574811045158,569.192365931492,613.875270675329,61.8775032367081,557.214149217326,-3.17102124589133,1.55727950635514e-43,5.6413792600048e-41,"ELOVL3","10",102226328,102229589,"+",1371,"protein_coding","ELOVL fatty acid elongase 3 [Source:HGNC Symbol;Acc:HGNC:18047]","-",61,68,50,440,668,698,0.845524645262323,0.852873295147296,0.660567607631612,6.4975426113994,7.54104191236744,8.06351819991759
"ENSG00000144840",2861.14415279573,2401.40389178361,2378.34122095936,504.120373214776,477.167252876699,366.742102967926,2546.9630885129,449.343243019801,2.50395873871687,2.85860748590418e-43,1.01800342180225e-40,"RABL3","3",120686681,120742993,"-",4684,"protein_coding","RAB, member of RAS oncogene family like 3 [Source:HGNC Symbol;Acc:HGNC:18072]","-",2631,2449,2260,454,560,417,10.6742618521733,8.99052301152661,8.73929252579951,1.96233378512139,1.85039091500152,1.4100216182873
"ENSG00000102384",954.802191620925,1137.45549794569,1172.33279652599,187.657143333254,146.558513383558,125.765277516579,1088.19682869753,153.326978077797,2.83232545607638,3.76601468520794e-43,1.3187955758484e-40,"CENPI","X",101098218,101163681,"+",4321,"protein_coding","centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968]","-",878,1160,1114,169,172,143,3.86139420306766,4.61622300689674,4.66966416908176,0.791838024404404,0.616079173095325,0.524153359666307
"ENSG00000090889",2084.68770083976,2692.63172186108,2583.55207852001,494.126797534307,409.852586845879,364.103670572473,2453.62383374029,422.694351650887,2.5390895699386,7.27663353575747e-43,2.5063827413082e-40,"KIF4A","X",70290090,70420832,"+",4533,"protein_coding","kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]","-",1917,2746,2455,445,481,414,8.03656172169465,10.4166452027566,9.8095819836952,1.98750489315811,1.64229701753099,1.44650928187372
"ENSG00000155380",14261.1343290624,10609.7142135968,10785.6722007135,2302.96399569922,1867.76896126022,1559.31354571255,11885.5069144576,1910.01550089066,2.63797192344234,1.49368728876561e-42,5.06191348778293e-40,"SLC16A1","1",112911847,112957013,"-",5312,"protein_coding","solute carrier family 16 member 1 [Source:HGNC Symbol;Acc:HGNC:10922]","-",13114,10820,10249,2074,2192,1773,46.9149225428877,35.0253313594634,34.9468592242284,7.90468558690189,6.38667520053676,5.28636653361753
"ENSG00000080986",2608.85017961116,3280.97077252264,3581.19255527642,590.731362445509,439.675540150673,399.282769178509,3157.00450247007,476.563223924897,2.72980901018109,2.2854520284917e-42,7.62216390010144e-40,"NDC80","18",2571511,2616635,"+",3600,"protein_coding","NDC80, kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]","-",2399,3346,3403,532,516,454,12.6637298655851,15.9821975345861,17.1215931154677,2.99187225351111,2.21839842245408,1.99737658677472
"ENSG00000142945",2985.11619134332,2859.32778621519,3047.64432561872,570.744211084571,382.585886681497,335.960391687644,2964.02943439241,429.76349648457,2.7887415581682,3.95782220580365e-42,1.29934066197094e-39,"KIF2C","1",44739818,44767767,"+",3646,"protein_coding","kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]","-",2745,2916,2896,514,449,382,14.3073623119745,13.7525715642384,14.3868798596943,2.85417349835279,1.90599616977232,1.6594084653344
"ENSG00000172340",3975.80502570171,4183.0906502037,4392.56471517008,1075.97498159718,997.790809140384,869.803213034241,4183.8201303585,981.189667923934,2.0928377134876,5.49992761308576e-42,1.77783044736223e-39,"SUCLG2","3",67360460,67654614,"-",3090,"protein_coding","succinate-CoA ligase GDP-forming beta subunit [Source:HGNC Symbol;Acc:HGNC:11450]","-",3656,4266,4174,969,1171,989,22.4844152969461,23.7397111227006,24.4668854713444,6.34891060731207,5.86530718603235,5.06925822929779
"ENSG00000138678",11409.7774424678,9607.5766973033,8108.45978207605,1827.71395222802,1885.6627332431,1414.19976396265,9708.60464061572,1709.19214981126,2.50608404125066,6.18679911383424e-42,1.96955812395108e-39,"GPAT3","4",83535914,83605875,"+",3468,"protein_coding","glycerol-3-phosphate acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:28157]","-",10492,9798,7705,1646,2213,1608,57.4927501870239,48.581554211466,40.2418815134657,9.60914300533201,9.87630906270798,7.34367685517524
"ENSG00000161800",4544.55393938934,3797.72857202038,4203.13930819101,781.719697672252,483.131843537658,474.038353716336,4181.80727320025,579.629964975415,2.85304889556784,6.43513550673583e-42,2.01803928555263e-39,"RACGAP1","12",49976923,50033136,"-",4487,"protein_coding","Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]","-",4179,3873,3994,704,567,539,17.699059623202,14.842412102468,16.1226607136679,3.17651202860836,1.95577700778704,1.90256410294333
"ENSG00000153574",1525.72605335325,1349.25755618385,1318.61130524871,304.248859605394,261.589904702048,242.735780381649,1397.86497159527,269.524848229697,2.37692500611249,8.68760824309296e-42,2.68434318817097e-39,"RPIA","2",88691644,88750935,"+",1848,"protein_coding","ribose 5-phosphate isomerase A [Source:HGNC Symbol;Acc:HGNC:10297]","-",1403,1376,1253,274,307,276,14.4274505622602,12.8035241580898,12.2810027288838,3.00180523433519,2.57115794206208,2.36544970228483
"ENSG00000131153",2219.53447961083,2422.9763236412,2244.69107270191,348.66475151859,200.239829332186,166.22124091352,2295.73395865131,238.375273921432,3.27275124928799,1.41242266198283e-41,4.30092935520598e-39,"GINS2","16",85676198,85690073,"-",3264,"protein_coding","GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]","-",2041,2471,2133,314,235,189,11.8830177351742,13.0177418080288,11.8365579620358,1.94766119997199,1.11432034301622,0.917103301293457
"ENSG00000112531",9092.37030084573,10601.8696929213,9448.11835476688,2356.26306599506,2650.83450660609,2301.59252629991,9714.11944951132,2436.23003296702,1.99533692964793,2.20966420795782e-41,6.63246495334309e-39,"QKI","6",163414000,163578596,"+",17368,"protein_coding","QKI, KH domain containing RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]","-",8361,10812,8978,2122,3111,2617,9.14834014264172,10.7045714380392,9.362989026238,2.47360006552346,2.77231482608539,2.38649492348604
"ENSG00000144554",1814.99414329763,1946.42169260533,2069.99875293233,430.834151558003,351.910848996566,305.178680407363,1943.8048629451,362.64122698731,2.42466848927608,3.88823409953387e-41,1.15064347415924e-38,"FANCD2","3",10026414,10101930,"+",8378,"protein_coding","FA complementation group D2 [Source:HGNC Symbol;Acc:HGNC:3585]","-",1669,1985,1967,388,413,347,3.78573204560852,4.07411434004182,4.25254313643782,0.937616592441428,0.76296047938971,0.655987738023483
"ENSG00000112276",1629.03608547625,1357.10207685934,1093.40554361804,193.209129822403,203.648166852734,140.716394424144,1359.84790198454,179.191230366427,2.92482042552008,6.03754925196816e-41,1.76187426851532e-38,"BVES","6",105096822,105137174,"-",5808,"protein_coding","blood vessel epicardial substance [Source:HGNC Symbol;Acc:HGNC:1152]","-",1498,1384,1039,174,239,160,4.90138814863799,4.09753376201023,3.24021377229819,0.606535961416765,0.636888841733766,0.436314833096017
"ENSG00000163808",1212.53353491723,1515.95362053796,1681.67666862525,244.287405522579,195.979407431502,150.390646540804,1470.05460802681,196.885819831628,2.90422690452513,2.19271606341548e-40,6.31111742581133e-38,"KIF15","3",44761717,44873376,"+",5285,"protein_coding","kinesin family member 15 [Source:HGNC Symbol;Acc:HGNC:17273]","-",1115,1546,1598,220,230,171,4.00925580237892,5.03011085397678,5.47666916828979,0.8427749214975,0.67355829860435,0.512457344082669
"ENSG00000117724",7865.69960363798,8916.27831277597,10260.5428780326,2019.8126847526,1682.01456639037,1431.78931326567,9014.17359814886,1711.20552146954,2.39768996682087,2.36426640558513e-40,6.7129191145607e-38,"CENPF","1",214603195,214664588,"+",11690,"protein_coding","centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]","-",7233,9093,9750,1819,1974,1628,11.7581188206805,13.3753679522136,15.1068816990824,3.15030137333692,2.61351492187182,2.20570024829559
"ENSG00000198018",4689.18798436153,4606.69476668003,3282.32135759834,579.62738946721,592.19864419519,340.357779013399,4192.73470287997,504.061270891933,3.05695463635744,2.84628464764858e-40,7.97377156423258e-38,"ENTPD7","10",99659506,99706240,"+",3657,"protein_coding","ectonucleoside triphosphate diphosphohydrolase 7 [Source:HGNC Symbol;Acc:HGNC:19745]","-",4312,4698,3119,522,695,387,22.4072047440069,22.0902743866129,15.4481023505951,2.88987765702098,2.94138715227042,1.67607175466671
"ENSG00000145375",1301.70640474971,1333.56851483287,1349.12984303978,306.469654201054,301.637870568485,258.566374754365,1328.13492087412,288.891299841301,2.2018158365343,3.82943076309503e-40,1.05868644425513e-37,"SPATA5","4",122923074,123319450,"+",8247,"protein_coding","spermatogenesis associated 5 [Source:HGNC Symbol;Acc:HGNC:18119]","-",1197,1360,1282,276,354,294,2.75823996310553,2.83567185072619,2.81563758860359,0.677558818629112,0.664354092015485,0.56462218525128
"ENSG00000149177",1996.60230502963,2278.83325622912,2109.98856107235,9626.03417488744,9656.67228009221,7745.55803558399,2128.4747074437,9009.42149685454,-2.08148161844219,4.70797114335458e-40,1.28466469731199e-37,"PTPRJ","11",47980558,48170841,"+",9620,"protein_coding","protein tyrosine phosphatase, receptor type J [Source:HGNC Symbol;Acc:HGNC:9673]","-",1836,2324,2005,8669,11333,8807,3.62686587704906,4.1540728636595,3.77506147832889,18.2443269106647,18.2331692609912,14.4997170356841
"ENSG00000196584",1503.97657290631,2209.21313523416,2499.36300875154,257.612173096538,333.164992633553,261.204807149818,2070.85090563067,283.993990959969,2.86516337170906,3.20689055492419e-39,8.63845864737334e-37,"XRCC2","7",152644779,152676165,"-",4853,"protein_coding","X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]","-",1383,2253,2375,232,391,297,5.41559002276561,7.9829601006914,8.86416938553259,0.967857919886962,1.24697806177844,0.969287831669373
"ENSG00000166881",4330.32155698693,4573.35555380921,3835.86449132605,967.156046409846,827.373933112991,654.33123407227,4246.51386737406,816.287071198369,2.38017359863815,4.55129259234034e-39,1.21047099566662e-36,"NEMP1","12",57055643,57088063,"-",5708,"protein_coding","nuclear envelope integral membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29001]","-",3982,4664,3645,871,971,744,13.2571808833814,14.0503659404379,11.5664022522054,3.08935705529683,2.6328590654523,2.06440819207967
"ENSG00000138160",3801.80918212614,4370.37858133097,4281.01419772685,937.175319368439,662.069563366421,608.598405884424,4151.06732039465,735.947762873094,2.49743406351068,5.85297817499956e-39,1.53721155543645e-36,"KIF11","10",92593286,92655395,"+",4860,"protein_coding","kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]","-",3496,4457,4068,844,777,692,13.6700167076052,15.7695544512298,15.1610541447574,3.51592896402587,2.47444096216885,2.25515516078986
"ENSG00000198087",5556.99225419467,6305.03349292307,5553.3215146029,1441.29569258322,1620.6644910205,1362.31059351875,5805.11575390688,1474.75692570749,1.97673202180785,6.56234140320069e-39,1.70223895336604e-36,"CD2AP","6",47477789,47627263,"+",6751,"protein_coding","CD2 associated protein [Source:HGNC Symbol;Acc:HGNC:14258]","-",5110,6430,5277,1298,1902,1549,14.3842321235354,16.3778135691659,14.1580587437776,3.89260646047612,4.3604845444165,3.63404175021567
"ENSG00000237649",1090.73644441434,1417.89711209436,1445.94727327352,240.956213629089,176.381466688351,157.426466262011,1318.19360992741,191.588048859817,2.78700277809152,7.37950811292578e-39,1.89086396293516e-36,"KIFC1","6",33391536,33409924,"+",3345,"protein_coding","kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]","-",1003,1446,1374,217,207,179,5.69821329373721,7.43336107419977,7.44004109504621,1.31340155570703,0.957781777970581,0.847546454710908
"ENSG00000196449",3845.30814302003,2830.89139876655,2957.14107561761,629.595267869556,593.902812955463,452.051417087563,3211.11353913473,558.516499304194,2.52416718183964,8.05206188875386e-39,2.03833581138081e-36,"YRDC","1",37802944,37808185,"-",1826,"protein_coding","yrdC N6-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]","-",3536,2887,2810,567,697,514,36.7997928346724,27.1868611352098,27.8734207456392,6.28660538654983,5.90778051064913,4.45829650540641
"ENSG00000261040",359.953901396954,285.344439570857,336.756279073892,1682.2519062123,1506.48518408215,1469.60684426716,327.351540013901,1552.78131152054,-2.24645751173455,1.12206116929199e-38,2.80662228904691e-36,"WFDC21P","17",60083566,60091885,"-",1099,"transcribed_unitary_pseudogene","WAP four-disulfide core domain 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:50357]","-",331,291,320,1515,1768,1671,5.72353301130219,4.55311222374967,5.27396216233195,27.9092942843624,24.8987139105243,24.0816012061465
"ENSG00000143228",1854.14320810214,2265.10534504701,2895.05163666336,430.834151558003,332.312908253416,350.91150859521,2338.10006327084,371.352856135543,2.65614903013553,2.06781762775174e-38,5.11140190314021e-36,"NUF2","1",163266576,163355764,"+",3362,"protein_coding","NUF2, NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:14621]","-",1705,2310,2751,388,390,399,9.63741509326108,11.8148259722173,14.8210033364851,2.33651154416249,1.79539183090856,1.87967077576228
"ENSG00000164949",16241.4245237568,13366.0826659462,13294.506479814,3750.92207206942,3226.84354757868,2957.68271530248,14300.6712231724,3311.81611165019,2.11060690008333,2.87601952674004e-38,7.02651700887617e-36,"GEM","8",94249253,94262350,"-",2648,"protein_coding","GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]","-",14935,13631,12633,3378,3787,3363,107.181822353135,88.5162069037425,86.4118372739057,25.8270961347605,22.1344977143793,20.1147893687232
"ENSG00000170312",4881.670886317,6405.05113153554,6462.5634681024,1271.40490601524,961.151180794495,853.093141196374,5916.42849531831,1028.5497426687,2.52509300693079,3.32454821161121e-38,8.02897499703025e-36,"CDK1","10",60778331,60794852,"+",3931,"protein_coding","cyclin dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722]","-",4489,6532,6141,1145,1128,970,21.7010352422347,28.5730229806434,28.2957218274053,5.89707101111313,4.44118027934463,3.9081866161648
"ENSG00000148773",13895.7430575537,14986.9567505188,14149.025537964,3252.35368534379,2350.04872041774,1941.88624305319,14343.9084486789,2514.76288293824,2.51243262498407,4.14207849573826e-38,9.88968309931326e-36,"MKI67","10",128096659,128126385,"-",12807,"protein_coding","marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]","-",12778,15284,13445,2929,2758,2208,18.9604816275283,20.521196441739,19.0150784186714,4.63026531395286,3.33302981969981,2.73060110865769
"ENSG00000206053",4680.48819218276,3812.43704828692,3371.77224422734,819.473205798469,576.009040972587,553.191325579917,3954.89916156567,649.557857450324,2.60762469671246,7.3085121901812e-38,1.72538370368424e-35,"JPT2","16",1678256,1702280,"+",4768,"protein_coding","Jupiter microtubule associated homolog 2 [Source:HGNC Symbol;Acc:HGNC:14137]","-",4304,3888,3204,738,676,629,17.1541777779788,14.0217773834488,12.1714125879264,3.13367555441994,2.1943343221949,2.08939716644954
"ENSG00000168078",3270.03438519831,3492.7728307608,4308.3756454016,785.050889565742,511.250628082178,580.455126999595,3690.39428712024,625.585548215838,2.56216472467678,1.10956132460647e-37,2.59033255458961e-35,"PBK","8",27809620,27838095,"-",2165,"protein_coding","PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]","-",3007,3562,4094,707,600,660,26.3942556012911,28.2910504184106,34.2511108555905,6.61143035964896,4.28929283035324,4.8282821114616
"ENSG00000164104",7886.36161006258,10061.5783313971,11303.4349797896,2268.54167946649,2055.22752489036,1976.18586419407,9750.4583070831,2099.98502285031,2.21531167399486,2.0983572538034e-37,4.84489936919376e-35,"HMGB2","4",173331695,173335125,"-",2775,"protein_coding","high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]","HMG",7252,10261,10741,2043,2412,2247,49.6625137871716,63.5828160071292,70.10781837453,14.9052509992031,13.4526134379868,12.8246844352407
"ENSG00000109674",682.933686034101,918.789484116472,1030.26374129169,139.910059526568,125.256403880134,128.403709912032,877.328970480754,131.190057772911,2.7433128686358,2.4783954916698e-37,5.66017039950806e-35,"NEIL3","4",177309836,177362943,"+",2959,"protein_coding","nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]","-",628,937,979,126,147,146,4.03318895547962,5.44512286804557,5.99269880413395,0.862103671348428,0.76889089203789,0.781473927827736
"ENSG00000147536",2218.44700558848,2552.41091478674,2504.62482561207,529.659511064864,376.621296020538,324.527184640682,2425.1609153291,410.269330575361,2.56616996246208,3.52852848461734e-37,7.96680355441353e-35,"GINS4","8",41529206,41545046,"+",5475,"protein_coding","GINS complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:28226]","-",2040,2603,2380,477,442,369,7.0807609816767,8.17528878792639,7.87367631908602,1.763876483582,1.24948340582951,1.06745320454269
"ENSG00000258791",963.501983799703,588.339050661562,590.375851751416,83.2797973372428,51.1250628082178,58.9249901651104,714.072295404227,64.443283436857,3.47855726761169,3.56422604404775e-37,7.96680355441353e-35,"LINC00520","14",55781132,55796731,"-",3482,"lincRNA","long intergenic non-protein coding RNA 520 [Source:HGNC Symbol;Acc:HGNC:19843]","-",886,600,561,75,60,67,4.83547169870347,2.96302654233607,2.91822529939867,0.436080243209978,0.266694973512773,0.304756262370139
"ENSG00000186871",999.388626537164,1002.13751629353,1000.79756687272,177.663567652785,127.812657020545,92.3451338408446,1000.77456990114,132.607119504725,2.92279659470954,6.71801236123136e-37,1.4858121865456e-34,"ERCC6L","X",72204657,72239047,"-",4364,"protein_coding","ERCC excision repair 6 like, spindle assembly checkpoint helicase [Source:HGNC Symbol;Acc:HGNC:20794]","-",919,1022,951,160,150,105,4.00188551364224,4.02697758389219,3.94712153414233,0.74228238648684,0.531984359401625,0.381075615569539
